around, 2
grown, 1
funny, 4
different, 1
mas, 1
harsh, 1
open, 1
rooting, 2
make, 10
morning, 1
galapagos, 1
jerry, 1
start, 1
clearly, 2
reaction, 1
parts, 2
pad, 2
party, 6
nada, 1
commend, 1
week, 1
cebu, 1
arriver, 1
finish, 6
selfish, 1
sacramento, 1
pick, 2
throwback, 1
kill, 1
possible, 1
beast, 1
running, 2
strength, 4
moving, 2
purpose, 1
conquered, 1
ramped, 1
totally, 1
six, 1
loaded, 1
kid, 2
energized, 1
off, 9
rico, 1
blood, 1
i, 52
charger, 2
min, 1
well, 22
full, 1
thought, 2
person, 2
boring, 1
greatest, 5
na, 5
y, 10
away, 1
left, 3
overrated, 1
just, 19
appropriately, 1
being, 2
photo, 16
detroit, 1
half, 6
valuable, 1
quarters, 2
seen, 1
not, 16
cocky, 1
thanks, 4
harrison, 1
world, 14
facts, 2
sensible, 1
yes, 10
praying, 2
injuries, 1
taken, 2
blow, 1
tables, 1
handshake, 1
yr, 2
ads, 1
tablet, 1
thinking, 2
seems, 2
had, 9
knew, 2
discuss, 3
coliseum, 2
add, 1
spread, 1
4, 8
crying, 1
sweet, 1
halftime, 1
has, 11
excited, 2
match, 2
take, 6
real, 7
frown, 1
spectacular, 1
sportsmanship, 1
big, 2
showing, 1
credit, 1
crushed, 2
boo, 1
senior, 1
preview, 1
game, 57
know, 10
mom, 2
using, 1
bit, 1
unique, 2
lady, 2
d, 3
loss, 2
trash, 1
like, 25
finnish, 1
miami, 3
gus, 1
piece, 1
fading, 1
50, 1
miracle, 1
loses, 1
t, 1
always, 7
mine, 1
tower, 1
nice, 1
release, 1
awesome, 6
poor, 1
nigga, 4
old, 1
motor, 1
crowd, 2
people, 2
tells, 1
mattresses, 1
1st, 2
some, 8
back, 6
10, 1
calling, 1
hair, 1
trends, 2
repeat, 1
110, 1
cleveland, 51
home, 6
thinks, 4
happens, 2
viral, 3
cooper, 1
lead, 2
fourth, 1
decision, 1
though, 4
novelty, 2
favors, 1
rio, 1
quickly, 2
does, 2
sneakers, 1
happened, 1
epic, 2
commentator, 14
leader, 1
shooters, 1
props, 1
be, 38
says, 3
welcome, 1
run, 2
power, 2
bc, 1
night, 12
poise, 1
illustration, 1
weirdest, 2
step, 6
assists, 1
secondo, 1
nowhere, 1
losing, 3
post, 2
exciting, 2
loans, 1
by, 22
nga, 1
projector, 1
trophy, 6
on, 125
about, 11
quarter, 5
ok, 2
working, 1
deserved, 14
rematch, 1
fouls, 1
prove, 1
favorite, 1
choke, 1
o, 7
surge, 1
deserves, 2
dinner, 2
empty, 1
stoked, 1
luck, 1
curry, 65
or, 7
tonights, 1
lease, 1
turtle, 1
own, 2
quarto, 2
hometown, 1
image, 1
smelling, 1
predictions, 1
blessed, 1
son, 2
down, 8
nothing, 1
ambrosia, 1
right, 11
champ, 2
yahoo, 1
returning, 1
wrap, 1
actually, 1
sports, 9
soon, 1
clutch, 1
parade, 1
impressed, 1
waikiki, 1
fast, 1
van, 1
cali, 2
friends, 1
support, 2
there, 13
long, 1
fucking, 1
camera, 1
racist, 2
low, 2
way, 10
cheated, 1
bored, 1
was, 18
launching, 1
happy, 3
became, 1
head, 2
frenzied, 1
enough, 2
crown, 1
brand, 2
fireworks, 2
ka, 1
but, 34
idea, 1
wireless, 2
boys, 1
heat, 1
strictly, 1
hear, 2
tho, 4
solar, 2
line, 2
trying, 1
true, 4
he, 24
proverbs, 1
congratulations, 31
made, 5
calls, 2
happen, 1
la, 10
official, 2
up, 20
us, 7
prep, 1
planet, 1
whiskey, 1
slander, 1
un, 3
dirty, 1
uk, 3
behalf, 1
highlight, 1
loving, 1
ur, 1
display, 1
chip, 1
gone, 1
trio, 1
shooter, 3
believers, 1
fans, 11
m, 1
universal, 2
pic, 3
am, 6
shined, 1
watches, 1
an, 7
as, 12
proves, 1
men, 1
at, 19
watched, 1
sneak, 1
work, 2
check, 2
shit, 4
knows, 1
again, 7
maybe, 3
dying, 3
no, 23
idiot, 1
deserve, 4
commercials, 2
boos, 1
tip, 1
40, 9
started, 1
nap, 1
other, 2
5, 8
holding, 1
tie, 1
behold, 1
really, 5
smell, 1
gran, 1
tic, 1
scored, 1
picture, 1
championship, 17
star, 1
brothers, 1
getting, 1
questions, 1
finale, 2
papa, 1
clinching, 1
includes, 1
alright, 1
chance, 1
dominates, 1
kinda, 3
brotherhood, 2
rolling, 1
stoke, 1
song, 2
hurt, 1
weekend, 1
finals, 40
shown, 1
building, 2
e, 2
happening, 2
amp, 16
photos, 1
space, 1
together, 1
loyal, 1
u, 4
fact, 3
time, 20
oracle, 4
understand, 1
12, 1
houdinis, 1
